TREE_ID,OBJECTID,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
23056,4341,800 W 2ND ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110675.234720000065863,10070311.63260000012815
23057,4342,800 W 2ND ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110696.949899999890476,10070305.246400000527501
23058,4343,800 W 2ND ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110718.246119999792427,10070298.883600000292063
23059,4344,800 W 2ND ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110738.575480000115931,10070292.399000000208616
23060,4345,800 W 2ND ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110759.469459999818355,10070285.27930000051856
23061,4346,800 W 2ND ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3110781.521259999834001,10070279.585400000214577
23062,4347,800 W 2ND ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3110906.998370000161231,10070191.339199999347329
23063,4348,800 W 2ND ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3110876.361620000097901,10070199.097999999299645
23064,4349,800 W 2ND ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3110844.282610000111163,10070208.792500000447035
23065,4350,800 W 2ND ST,Taxodium distichum,Bald Cypress,6,23,Good,ROW,,3110744.912409999873489,10070236.343699999153614
23066,4351,800 W 2ND ST,Taxodium distichum,Bald Cypress,5,23,Good,ROW,,3110729.283830000087619,10070241.966399999335408
23067,4352,800 W 2ND ST,Taxodium distichum,Bald Cypress,5,8,Good,ROW,,3110703.683490000199527,10070249.410900000482798
23068,4353,800 W 2ND ST,Taxodium distichum,Bald Cypress,7,23,Good,ROW,,3110682.695340000092983,10070256.347599999979138
23069,4354,800 W 2ND ST,Taxodium distichum,Bald Cypress,5,8,Good,ROW,,3110661.651420000009239,10070261.695000000298023
23070,4355,800 W 2ND ST,Taxodium distichum,Bald Cypress,6,23,Good,ROW,,3110639.69510000012815,10070268.835400000214577
23071,4356,800 W 2ND ST,Taxodium distichum,Bald Cypress,6,23,Good,ROW,,3110617.910689999815077,10070274.446900000795722
23072,4357,800 W 2ND ST,Taxodium distichum,Bald Cypress,5,8,Good,ROW,,3110598.625620000064373,10070280.924599999561906
23073,4358,800 W 2ND ST,Taxodium distichum,Bald Cypress,6,23,Good,ROW,,3110573.853360000066459,10070288.863900000229478
23074,4359,800 W 2ND ST,Taxodium distichum,Bald Cypress,6,23,Good,ROW,,3110554.291720000095665,10070294.947599999606609
23075,4360,800 W 2ND ST,Taxodium distichum,Bald Cypress,6,23,Good,ROW,,3110533.20285000000149,10070300.720200000330806
23076,4361,100 SANDRA MURAIDA WAY,Taxodium distichum,Bald Cypress,6,23,Good,ROW,,3110351.234060000162572,10070120.169999999925494
23077,4362,100 SANDRA MURAIDA WAY,Taxodium distichum,Bald Cypress,6,8,Good,ROW,,3110356.988309999927878,10070139.86879999935627
23078,4363,100 SANDRA MURAIDA WAY,Taxodium distichum,Bald Cypress,5,8,Good,ROW,,3110362.667760000098497,10070160.507500000298023
23079,4364,100 SANDRA MURAIDA WAY,Taxodium distichum,Bald Cypress,5,8,Poor,ROW,,3110368.729100000113249,10070180.783399999141693
23080,4365,100 SANDRA MURAIDA WAY,Taxodium distichum,Bald Cypress,5,8,Fair,ROW,,3110374.080140000209212,10070200.178999999538064
23081,4366,100 SANDRA MURAIDA WAY,Taxodium distichum,Bald Cypress,4,8,Good,ROW,,3110378.68675999995321,10070221.227600000798702
23082,4367,100 SANDRA MURAIDA WAY,Taxodium distichum,Bald Cypress,5,8,Good,ROW,,3110386.329129999969155,10070241.362700000405312
23083,4368,100 SANDRA MURAIDA WAY,Taxodium distichum,Bald Cypress,5,8,Fair,ROW,,3110399.140130000188947,10070258.313400000333786
